CarParkID,CarParkName_Zh_tw,Description,HourlyRates
AO070011,八德區瑞祥停車場,平面式(含身心障礙車位4格),"[{'RateName': '自小客車計時', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO080017,  五福公園停車場 ,平面式(含身心障礙車位3格),"[{'RateName': '自小客車計時', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO100002,大園區廣停一停車場,平面車位,"[{'RateName': '免費', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 0, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO120001,觀音建國停車場,小型車111格,"[{'RateName': '自小客車費率', 'RateDescription': '20元/每小時', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 20, 'MaxPrice': 100, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010032,新永和停車場,平面停車場,"[{'RateName': '自小客車計時方案', 'RateDescription': '自小客車平日每小時收費20元，假日每小時收費30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 60, 'RatePrice': 20, 'MaxStay': 0, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO060002,廣南平面停車場,小型車80格、臨停20元/時、進場未滿30分鐘免費、月租2400元,"[{'RateName': '自小客車費率', 'RateDescription': '臨停20元/時、進場未滿30分鐘免費、月租2400元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010019,文小二停車場,平面式停車場483格(含身障及婦幼格),"[{'RateName': '大型車計時費率', 'RateDescription': '大型車每小時收費40元，當日最高120元', 'RestrictionUserType': 0, 'SpaceType': 5, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 40, 'MaxPrice': 120, 'MinHalfHourCharge': 1, 'Restriction': '大型車專用', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}, {'RateName': '小客車費率', 'RateDescription': '小客車餒小時收費20元/時', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 20, 'MaxPrice': 60, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO020028,中央地下停車場,立體式停車場.小型車312車位(含身心障礙及婦幼車格).機車212車位,"[{'RateName': '自小客車計時方案', 'RateDescription': '30元/時.前30分鐘免費.計時無上限', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 15, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}, {'RateName': '機車計次方案', 'RateDescription': '當日30元/次', 'RestrictionUserType': 0, 'SpaceType': 2, 'FreeMaxStay': 0, 'RateQualifier': 0, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO020019,中原國小地下停車場,小型車423格、臨停30元/時、月租3600元/月 ,
AO010001,西門地下停車場,地下二層停車場,"[{'RateName': '小客車', 'RateDescription': '每小時30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 30, 'MaxPrice': 150, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO100005,大園區停四停車場,平面場,
AO020016,永春停車場,汽車108機車54,"[{'RateName': '自小客車計時方案', 'RateDescription': '自小客車每小時收費10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 60, 'RatePrice': 10, 'MaxPrice': 50, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO070014,建德停車場,平面式(含身心障礙車位2格),"[{'RateName': '自小客車計時', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010009,吉安停車場,小型車臨時停車收費：  全日計時：每小時20元，12小時內最高收費80元  ※ 入場前30分鐘免費停車。 ※ 相關停車須知皆以現場公告為準。  ,"[{'RateName': '自小客車計時方案', 'RateDescription': '每小時收費20元,當日最高收費80元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MaxPrice': 80, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010036,桃園區大有立體暨殯葬園區平面公有停車場,小型車413格、機車146格,"[{'RateName': '汽車', 'RateDescription': '每小時收費30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 60, 'RatePrice': 30, 'MaxPrice': 90, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO020023,台貿停車場,"平面式小型車停車場,小型車臨時停車收費方式： 平日計時：每小時30元，當日最高收費100元 假日計時：每小時30元，當日最高收費150元  ​※ 相關停車須知皆以現場公告為準。日最高150元","[{'RateName': '自小客車計時方案', 'RateDescription': '30/hr 平日當日最高100 假日當日最高150', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 30, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO070012,大湳公有停車場,立體式小型車207格(含身障車位及婦幼車位電動充電車位),"[{'RateName': '自小客車費率', 'RateDescription': '30元/每小時', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010030,中路停六停車場,小型車115格、臨停30元/時、進場未滿30分鐘免費、月租3600元,
AO010020,假日花市停車場,平面停車場63格(含身障及婦幼車格),"[{'RateName': '小客車平日費率', 'RateDescription': '小客車每日30元,當日最高60元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 30, 'MaxPrice': 60, 'MinHalfHourCharge': 1, 'Restriction': '限平日', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '平日', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 0, 'Sunday': 0, 'NationalHolidays': 0}}, {'RateName': '小客車例假日計時費率', 'RateDescription': '小客車每小時30元,無最高優惠', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'Restriction': '國定例假日', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '例假日', 'Monday': 0, 'Tuesday': 0, 'Wednesday': 0, 'Thursday': 0, 'Friday': 0, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO080006,大模停車場,小型車42格、臨停20元/時、進場未滿30分鐘免費、月租2400元,"[{'RateName': '自小客車費率', 'RateDescription': '臨停20元/時、進場未滿30分鐘免費、月租2400元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'Restriction': '僅限小客車停放', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO020012,正光二街停車場,汽車27,"[{'RateName': '自小客車計時方案', 'RateDescription': '自小客車每小時收費30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 60, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO040004,大新平面停車場,小型車28格、臨停20元/時、進場未滿30分鐘免費、月租2400元,
AO010029,中路停五停車場,平面式小型車115格、臨停30元/時、月租3600元/月,
AO010026,武陵小段停車場,小型車22格、臨停30元/時、月租3600元/月,
AO100007,大園區停六停車場,平面免費,
AO060006,新榮平面停車場,小型車36格、臨停20元/時、進場未滿30分鐘免費、月租2400元,"[{'RateName': '自小客車費率', 'RateDescription': '臨停20元/時、進場未滿30分鐘免費、月租2400元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'Restriction': '僅限小客車停放', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO030002,停五停車場,小型車28個(含身障車位1位),"[{'RateName': '小型汽車臨停費率', 'RateDescription': '每小時20元，進場24小時優惠60元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO080004,梅高停車場,小型車77格、臨停20元/時、進場未滿30分鐘免費、月租2400元,"[{'RateName': '自小客車費率', 'RateDescription': '全日', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'Restriction': '僅限小客車停放', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO040001,南崁公一地下停車場,平面式小型車586格、臨停20元/時、月租2400元/月,
AO020030,青雲公有停車場,平面式小型車98車位(含身心障礙平面式小型車,"[{'RateName': '免費', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 0, 'RatePrice': 0, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO020010,坤慶公園地下停車場,地下停車場,"[{'RateName': '自小客車計時方案', 'RateDescription': '自小客車平日每小時收費30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 60, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO060005,大連平面停車場,小型車88格、臨停20元/時、進場未滿30分鐘免費、月租2400元,
AO020004,中壢復華站,小型車臨時停車收費方式：  全日計時：每小時30元，當日最高收費150元  ※ 相關停車須知皆以現場公告為準。 ,"[{'RateName': '自小客車計時方案', 'RateDescription': '每小時收費30元,當日最高收費150元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 30, 'MaxPrice': 150, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO080012,三元停車場,小型車44格、臨停20元/時、進場未滿30分鐘免費、月租2400元,"[{'RateName': '自小客車費率', 'RateDescription': '臨停20元/時、進場未滿30分鐘免費、月租2400元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'Restriction': '僅限小客車停放', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO030004,市十三停車場,平面小型停車場107格(含身障車格3格),"[{'RateName': '小型汽車臨停費率', 'RateDescription': '每小時10元，當日最高優惠80元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010015,宏昌六街停車場,平面式小型車72格,
AO020029,文康停車場,平面式小型車109車位(含身心障礙及婦幼車格),"[{'RateName': '自小客車計時方案', 'RateDescription': '計時:20元/時.12小時上限120元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010011,陽明公園停車場,臨停每小時30元、進場未滿30元免費,
AO010034,桃園復興停車場,露天平面式,
AO020037,中壢殯葬園區停車場,平面式小型車180車位(含身心障礙及婦幼車格),"[{'RateName': '自小客車計時方案', 'RateDescription': '30元/時.前30分鐘免費', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 15, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010022,孔廟停車場,平面停車場(含身障/婦幼格),"[{'RateName': '小客車費率', 'RateDescription': '每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 20, 'MaxPrice': 80, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO060011,中正公有停車場,平面停車場,"[{'RateName': '小型車計時方案', 'RateDescription': '自小客車每小時30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 30, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO020036,文化公園停車場,立體式小型車(含身心障礙8格位.婦幼停車11格位.電動汽車12格位),"[{'RateName': '長春三路出入口', 'RateDescription': '30/H.12H最高70元.前30分鐘免費', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 15, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO030001,嘟嘟房龜山公所站停車場,地下平面,"[{'RateName': '自小客車停車費率', 'RateDescription': '每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 30, 'RateQualifier': 30, 'RatePrice': 20, 'MaxPrice': 0, 'MaxStay': 0, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO060001,貿東停車場,"平面式小型車停車場,小型車臨時停車收費方式： 平日計時：每小時30元，當日最高收費150元 假日計時：每小時30元，當日最高收費200元  ​※ 相關停車須知皆以現場公告為準。","[{'RateName': '自小客車計時方案', 'RateDescription': '30/hr 平日當日最高150 假日當日最高200', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 30, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010013,建國公園停車場,平面式小型車23格,
AO070015,八德區廣興停車場,平面式42格(含身心障礙車位1格),"[{'RateName': '計時', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
AO010014,三民公園停車場,小型車61格,
AO010010,大檜溪公園地下室停車場,地下室停車場共65格小型車位,"[{'RateName': '自小客車費率', 'RateDescription': '30元/每小時', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
