CarParkID,CarParkName_Zh_tw,HasInvoice,InvoiceType_DuplicateUniform,InvoiceType_TriplicateUniform,InvoiceSupport_BANPrinted,InvoiceSupport_Donation,HasEInvoice,HasEInvoiceCarrier,EInvoiceCarrierType_Generic,EInvoiceCarrierType_SmartCard,EInvoiceCarrierType_CreditCard,EInvoiceCarrierType_DebitCard,EInvoiceCarrierType_MemberCard,EInvoiceCarrierType_DonationCode,PaymentProcess_PayAndDisplay,PaymentProcess_PayByPrepaidToken,PaymentProcess_PayAtExitBoothManualCollection,PaymentProcess_PayAtMachineOnFootPriorToExit,PaymentProcess_PayBySmartCard,PaymentProcess_PayByMobile,PaymentProcess_PayByEtag,PaymentProcess_Others,PaymentMethod_Cash,PaymentMethod_CreditCard,PaymentMethod_SmartCard,PaymentMethod_ETC,PaymentMethod_MobilePayment,PaymentMethod_Token,PaymentMethod_Others,SmartCard_EasyCard,SmartCard_IPASS,SmartCard_ICash,SmartCard_HappyCash,PaymentDescription,HasTicketingMachine,TicketingMachine_DisabledFriendly,HasTicketingValidator,TicketingValidatorType_Contactless,TicketingValidatorType_Magnetic,TicketingValidatorType_NFC,TicketingValidatorType_RFID,TicketingValidatorType_Others
02P0C0006A,東區-公有-旱溪P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
06P0C0024A,西屯區-公有-福順P  ,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,1,1,0,0,1,0
07P0C0001A,南屯區-公有-三塊厝P,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,本停車場可使用電子支付.手機行動支付.現金,1,1,1,1,1,1,1,1
06P0C0005A,西屯區-公有-大墩P,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,本停車場可使用電子支付,1,1,1,1,0,0,0,1
06P0C0005A,西屯區-公有-大墩P,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,現金、一卡通、悠遊卡,1,1,1,1,1,1,1,1
06P0C0005A,西屯區-公有-大墩P,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,現金,1,1,1,1,1,1,1,1
06P0C0005A,西屯區-公有-大墩P,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,現金,1,1,1,1,1,1,1,1
06P0C0005A,西屯區-公有-大墩P,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,現金,1,1,1,1,0,0,0,1
17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,現金／信用卡,1,1,0,0,0,0,0,0
17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,現金,1,1,1,1,1,1,1,1
17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,現金,1,1,1,1,1,1,1,1
17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,現金,1,1,1,1,1,1,1,1
17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,現金,1,1,1,1,1,1,1,1
09P0C0015A,豐原區-公有-博愛重劃區P3、5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,本停車場免費,0,1,0,0,0,0,0,0
27P0C0008A,太平區-公有-平安廣場P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
06P0C0025A,西屯區-公有-銀聯三村P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,1,1,1,1,1,1
06P0C0025A,西屯區-公有-銀聯三村P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,1,1,1,1,1,1
06P0C0025A,西屯區-公有-銀聯三村P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
05P0C0011A,北區-公有-建成P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,離場前至繳費機繳費,1,1,1,1,1,1,1,1
05P0C0011A,北區-公有-建成P,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,離場前至繳費機繳費,1,1,1,1,1,1,1,1
05P0C0011A,北區-公有-建成P,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,離場前至繳費機繳費,1,1,1,1,1,1,1,1
05P0C0011A,北區-公有-建成P,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,離場前至繳費機繳費,1,1,1,1,1,1,1,1
05P0C0011A,北區-公有-建成P,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,1,1,1,1
05P0C0011A,北區-公有-建成P,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,0,0,0,0
28P0C0012A,大里區-公有-廣兼停五P   ,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,1,0,1
02P0M0001A,東區-公有-大智北機車P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,雷門行動支付,1,1,1,1,1,0,0,1
09P0C0005A,豐原區-公有-葫蘆墩圳平面P3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,0,1,0,0,0
06P0C0018B,西屯區-公有-惠來立體P,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,本停車場可使用現金、電子票證、ETAG等,1,1,1,1,1,1,1,1
06P0C0018B,西屯區-公有-惠來立體P,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,本停車場可使用現金、電子票證、ETAG等,1,1,1,1,1,0,1,0
06P0C0022A,西屯區-公有-福安P,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,現金,1,1,1,1,0,0,0,1
06P0C0022A,西屯區-公有-福安P,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,現金,1,1,1,1,1,1,1,1
06P0C0022A,西屯區-公有-福安P,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,現金,0,0,1,1,1,1,1,1
06P0C0022A,西屯區-公有-福安P,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,現金,0,0,0,0,0,0,0,0
03P0C0009A,南區-公有-德義P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,信用卡 悠遊卡 linePay,1,1,1,1,1,1,1,1
04P0C0001A,西區-公有-(細停178)自立P,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,本停車場可使用ETC代扣及票證支付,1,1,1,1,1,1,1,1
04P0C0001A,西區-公有-(細停178)自立P,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,1,1,0,0,1
04P0C0012C,西區-公有-萬壽棒球場附屬地下P,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,0,0,0,0
18P0C0003A,大雅區-公有-停四P,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,現金,1,1,0,0,0,0,0,0
07P0C0014A,南屯區-公有-黎明P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,0,1,0,0,0,1
11P0C0001A,大甲區-公有-文武P,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
11P0C0001A,大甲區-公有-文武P,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,現金 信用卡 多元支付,1,1,1,1,0,1,0,1
28P0C0004A,大里區-公有-大新P,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,支援電子支付及行動支付,1,1,1,1,1,1,1,1
28P0C0004A,大里區-公有-大新P,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,1,1,1,1,1,1
28P0C0004A,大里區-公有-大新P,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
06P0C0010A,西屯區-公有-何厝P,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,本停車場可使用電子支付,1,1,1,1,0,0,0,1
06P0C0010A,西屯區-公有-何厝P,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,現金,1,1,1,1,1,1,1,1
06P0C0010A,西屯區-公有-何厝P,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,現金,1,1,1,1,1,1,1,1
06P0C0010A,西屯區-公有-何厝P,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,現金,1,1,1,0,0,0,0,0
06P0C0029A,西屯區-公有-惠中停車場(B區),1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,支援電子支付及行動支付,1,1,1,0,0,0,0,1
08P0C0022A,北屯區-公有-(廣兼停5)祥和P,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
11P0C0003A,大甲區-公有-經國路P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,雷門行動支付,1,1,1,1,1,0,0,0
11P0C0003A,大甲區-公有-經國路P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,雷門行動支付,1,1,1,1,1,0,0,0
09P0C0007A,豐原區-公有-葫蘆墩圳平面P5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,0,1,0,0,1
03P0C0010A,南區-公有-樹德P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,信用卡 悠遊卡 linePay,1,1,1,1,1,1,1,1
05P0C0009A,北區-公有-金華P,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,本停車場可使用現金、電子票證、行動支付、ETAG等,1,1,1,1,1,0,1,0
02P0C0005B,東區-公有-干城立體P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,現金 信用卡 多元支付,1,1,1,0,0,0,0,1
03P0C0007A,南區-公有-崇倫公園附設P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,本停車場使用現金、電子票證、ETC,1,0,1,1,0,0,0,0
27P0C0006A,太平區-公有-新光廣停八P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
07P0C0009A,南屯區-公有-春安P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,0,0,0,0,0,1
28P0C0007A,大里區-公有-公六公園P,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
07P0C0011A,南屯區-公有-惠文P,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,本停車場可使用現金、電子票證、行動支付、ETAG等,1,1,1,1,1,0,1,0
06P0C0011A,西屯區-公有-協和P  ,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,本停車場可使用現金、電子票證、行動支付等,1,1,1,1,0,0,1,0
27P0C0004A,太平區-公有-新光廣兼停一P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0004A,太平區-公有-新光廣兼停一P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0004A,太平區-公有-新光廣兼停一P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0004A,太平區-公有-新光廣兼停一P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0004A,太平區-公有-新光廣兼停一P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,0,1,0,0,1,0
27P0C0004A,太平區-公有-新光廣兼停一P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,0,1,0,0,1,0
09P0C0003A,豐原區-公有-田心路平面P,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,1,1,0,0,1
05P0C0002A,北區-公有-中賓P,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,0,0,0,0
07P0C0004C,南屯區-公有-大墩國中地下P,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,本停車場可使用電子支付.手機行動支付.現金,1,1,1,1,1,1,1,1
26P0C0001C,霧峰區-公所-本堂公園地下P,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,本停車場現金收費,1,1,1,1,1,1,1,1
06P0C0019A,西屯區-公有-惠順P,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,本停車場可使用現金、電子票證、ETAG等,1,1,1,1,0,0,0,0
06P0C0031A,西屯區-公有-中央公園南側P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,本停車場可使用現金、電子票證、ETAG等,1,1,1,1,1,0,1,0
09P0C0002A,豐原區-公有-中陽路平面P,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,1,0,0,0,1
09P0C0002A,豐原區-公有-中陽路平面P,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,1,0,0,0,1
06P0C0001B,西屯區-公有-(停71)漢口立體P,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,本停車場為中央人工收費型請先繳費後取車,1,1,0,0,1,0,0,0
08P0C0006A,北屯區-公有-三光P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
08P0C0006A,北屯區-公有-三光P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
08P0C0006A,北屯區-公有-三光P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
08P0C0006A,北屯區-公有-三光P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
08P0C0006A,北屯區-公有-三光P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
28P0C0011A,大里區-公有-立新社區P,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,雷門行動支付,1,1,1,1,1,0,0,0
05P0C0007A,北區-公有-東欣P,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,本停車場可使用行動支付、多卡通、現金繳費,1,1,1,1,1,1,0,0
08P0C0027A,北屯區-公有-(廣停5)同榮P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
02P0C0009B,東區-公有-南京立體P,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,1,0,0,0,1
47940406,林默娘停車場,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
85744208,崇善路龍山停車場,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,採用現金付款,1,0,1,0,1,0,0,0
88909858,復興停車場,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
85766482-2,南科西側停車場,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,1,0,0,0,0,0,0
47940378,水景停車場,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
81290486,長榮崇明停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,採用現金付款,1,1,0,0,0,0,0,0
89096035,和平公園停車場,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,採用現金或悠遊卡、一卡通付款,1,1,0,0,0,0,0,0
47862936,公園南路停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
40814707,東光路地下停車場,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
89022098,新市富中停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
97100722,臺南航空站旅客停車場,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,採用現金付款,1,1,1,0,1,0,0,0
47931027,北安停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
54555420,海安地下停車場,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47911872,崇明E6停車場,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,採用現金/一卡通/悠遊卡付款,1,0,0,0,0,0,0,0
88908324,目加溜灣橋下停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,採用現金或一卡通付款,1,0,1,0,0,0,0,0
81401856,裕文停車場,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
81339426,泉南里停車場,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,採用現金付款,1,1,0,0,0,0,0,0
85585519,永福停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
88908318,臺鐵南科車站西側(第二區)停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,採用現金或一卡通付款,1,0,1,0,0,0,0,0
81401820,華平二停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
37709940,五都停車場高鐵台南二站,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,於自動繳費機現金付款,1,1,0,0,0,0,0,0
88917506,太子成大勝利(太子會館),1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,0,1,0,0,0,0,0,0
81319060,富北停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
81290514,東橋八街停車場,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,採用現金付款,1,1,0,0,0,0,0,0
47911795,崇明E37停車場,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,採用現金/一卡通/悠遊卡付款,1,0,0,0,0,0,0,0
81319364,水交社停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
81401841,立德停車場,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
89038628,友愛街機車停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
81386285,永康大橋後站停車場,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,採用現金或愛金卡付款,1,1,0,0,0,0,0,0
